country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,target_2y,target_6m
Algeria,MENA,0,0,0,0,0,0,1,0,3.912023005,0,0,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,0,0,0,1,0,1,0,4.007333185,0,0.693147181,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,0,0,0,1,0,1,0,4.605170186,0,1.098612289,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,0,0,0,1,0,1,0,6.907755279,0,1.386294361,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,1,0,0,0,1,0,1,0,4.605170186,0,1.609437912,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,1,0,0,0,1,0,1,0,4.248495242,0,1.791759469,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,1,0,0,0,1,0,1,0,3.912023005,0,1.945910149,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,1,0,0,0,0,0,0,4.605170186,1.098612289,2.079441542,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,1,0,0,0,1,0,0,1,3.912023005,0,2.197224577,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,1,0,0,0,0,0,0,4.605170186,0.693147181,2.302585093,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,1,0,1,0,0,0,0,0,3.912023005,0,2.397895273,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94E+11,5.54848,0,0
Algeria,MENA,0,0,0,0,1,0,0,0,7.60090246,0,0,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.65E+11,6.27024,1,0
Algeria,MENA,0,0,0,0,1,0,0,0,6.907755279,0,0.693147181,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.65E+11,6.27024,1,0
Algeria,MENA,1,0,0,0,1,0,0,0,3.912023005,0,1.098612289,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.65E+11,6.27024,1,0
Algeria,MENA,0,0,0,0,0,1,0,0,4.605170186,3.465735903,0,Presidential,18,1,2,3,0,1,0,0,1,462,0,1,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,22,3,0,18,15,5,0,0,2.60167,46.39,22.63223,48.54374,0.745,4192.33769,4.79E+11,5.92438,1,0
Algeria,MENA,0,0,0,0,0,0,0,1,8.160232492,2.079441542,0.693147181,Presidential,18,1,2,3,0,1,0,0,1,462,0,1,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,22,3,0,18,15,5,0,0,2.60167,46.39,22.63223,48.54374,0.745,4192.33769,4.79E+11,5.92438,1,1
Algeria,MENA,1,0,0,0,1,0,1,0,9.210340372,0,0,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,6.308098442,0,0.693147181,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,1,0,0,0,1,0,1,0,6.308098442,0,1.098612289,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,6.308098442,0,1.386294361,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,1.609437912,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,1,1,0,0,0,4.605170186,0,1.791759469,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,1,0,0,0,1,0,1,0,9.210340372,0,1.945910149,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,2.079441542,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,1,0,0,0,1,0,1,0,6.308098442,0,2.197224577,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,2.302585093,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.397895273,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,2.48490665,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,2.564949357,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,6.907755279,0.693147181,2.63905733,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.708050201,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.772588722,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.833213344,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,6.308098442,0,2.890371758,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.944438979,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,2.995732274,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.044522438,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.091042453,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.135494216,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.17805383,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.218875825,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,8.9226583,0,3.258096538,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,1,0,0,0,1,0,1,0,9.210340372,0,3.295836866,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.33220451,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.36729583,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.401197382,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.433987204,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.465735903,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.496507561,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.526360525,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.555348061,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.583518938,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.610917913,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.63758616,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.663561646,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.688879454,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.713572067,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.737669618,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.761200116,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.784189634,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.80666249,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.828641396,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.850147602,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.871201011,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.891820298,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.912023005,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.931825633,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.951243719,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,3.970291914,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,0,0,8.9226583,0,3.988984047,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.007333185,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.025351691,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.043051268,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,0,0,6.308098442,0,4.060443011,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.077537444,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.094344562,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.110873864,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.127134385,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,0,0,8.9226583,0,4.143134726,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
Algeria,MENA,0,0,0,0,1,0,1,0,9.210340372,0,4.158883083,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04E+11,6.02105,1,0
