country,region,protesterviolence,startdate,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,year_scode,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Albania,Europe,1,2019.36895,0,0,0,0,0,1,0,2019_ALB,8.160232492,0,2.079441542,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,0,2019.401826,0,0,0,1,0,1,0,2019_ALB,3.912023005,0,2.197224577,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.446804,0,0,0,0,0,1,0,2019_ALB,8.160232492,0,2.302585093,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.449543,0,0,0,0,0,1,0,2019_ALB,8.160232492,0,2.397895273,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.452283,0,0,0,0,0,1,0,2019_ALB,8.160232492,0,2.48490665,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.48516,0,0,0,0,0,1,0,2019_ALB,8.160232492,0,2.564949357,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.505479,0,0,0,1,0,1,0,2019_ALB,8.160232492,0,2.63905733,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.521918,0,0,0,1,0,1,0,2019_ALB,8.9226583,0,2.708050201,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,1,2019.554795,0,0,0,1,0,1,0,2019_ALB,6.308098442,0,2.772588722,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,0,2019.605251,0,0,0,1,0,1,0,2019_ALB,8.160232492,0,2.833213344,Parliamentary,2,1,2,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,28,4,0,6,2,7,0,0,0.56265,69.61,31.3075,23.58599,0.795,4544.51501,39430073226,1.29109,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Albania,Europe,0,2020.255479,0,0,0,1,0,1,0,2020_ALB,8.160232492,0,0,Parliamentary,3,1,1,1,1,1,0,0,0,140,0,1,0,7,7,2,1,0,0.545,0.431300011,0.557142854,0.901709378,0.61171639,0.0995671,29,4,0,7,3,7,1,0,0,0,23.11109,0,0,4389.89621,37421773316,1.53546,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Algeria,MENA,0,1990.388128,0,0,0,1,0,0,0,1990_ALG,9.210340372,0,0,Presidential,12,1,3,1,1,1,1,1,1,291,0,0,0,5,3,0,0,0,1,0,1,1,0,0,12,1,0,12,1,3,0,0,1.96806,46.65,23.44369,28.58942,0.572,3123.99766,1.7154E+11,1.46107,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Algeria,MENA,0,1990.444064,0,0,0,1,0,0,0,1990_ALG,10.46310334,0,0.693147181,Presidential,12,1,3,1,1,1,1,1,1,291,0,0,0,5,3,0,0,0,1,0,1,1,0,0,12,1,0,12,1,3,0,0,1.96806,46.65,23.44369,28.58942,0.572,3123.99766,1.7154E+11,1.46107,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Algeria,MENA,1,1991.48516,0,0,0,1,0,0,0,1991_ALG,9.210340372,2.63905733,0,Presidential,13,1,2,1,1,1,1,1,1,291,0,0,0,5,3,0,0,0,1,0,1,1,0,0,13,1,0,13,2,3,1,0,1.88936,46.87,29.11782,31.84133,0.576,3011.49993,1.71725E+11,1.21083,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Algeria,MENA,1,1991.568493,0,0,0,1,0,0,0,1991_ALG,4.605170186,1.386294361,0.693147181,Presidential,13,1,2,1,1,1,1,1,1,291,0,0,0,5,3,0,0,0,1,0,1,1,0,0,13,1,0,13,2,3,1,0,1.88936,46.87,29.11782,31.84133,0.576,3011.49993,1.71725E+11,1.21083,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Algeria,MENA,0,1992.088813,0,0,0,1,0,0,0,1992_ALG,11.81303006,0,0,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,3,1,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,0,1992.172146,0,0,0,1,0,0,0,1992_ALG,4.605170186,0,0.693147181,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,1,0,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,1,1992.177626,0,0,0,1,0,0,0,1992_ALG,4.605170186,0.693147181,1.098612289,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,1,0,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,1,1992.185845,0,0,0,1,0,0,0,1992_ALG,6.907755279,0.693147181,1.386294361,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,1,0,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,1,1992.185845,0,0,0,1,0,0,0,1992_ALG,6.907755279,0.693147181,1.609437912,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,1,0,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,1,1992.629909,0,0,0,1,0,0,0,1992_ALG,3.912023005,0,1.791759469,Presidential,14,1,1,1,1,1,1,1,1,295,0,1,0,5,3,0,0,0,1,0,1,1,0,0,14,1,0,14,3,1,0,0,1.82024,46.94,25.31959,30.75749,0.582,2994.49132,1.80832E+11,2.14013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Algeria,MENA,1,2009.888128,0,0,0,0,1,0,0,2009_ALG,4.605170186,0.693147181,0,Presidential,10,1,0,1,0,1,0,0,1,389,0,0,1,7,6,0,0,0,0.430999985,0.43,0.640102804,0.402267694,0.827775002,0.600142479,14,3,0,10,7,5,0,0,3.14411,45.06,35.37165,46.87646,0.711,3851.21378,4.44927E+11,3.84851,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2011.199543,0,0,0,1,0,1,0,2011_ALG,9.210340372,0,0,Presidential,12,1,3,1,1,1,0,0,1,389,0,0,0,7,6,0,0,0,0.430999985,0.43,0.640102804,0.402267694,0.827775002,0.600142479,16,3,0,12,9,5,0,0,2.97125,45.58,38.78812,38.05321,0.728,3956.89582,4.89874E+11,4.32571,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2013.674886,0,0,0,0,0,0,1,2013_ALG,5.703782475,0,0,Presidential,14,1,1,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,18,3,0,14,11,5,0,0,2.67075,46.96,33.2099,43.41116,0.729,4042.92364,4.88124E+11,4.84451,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2013.696804,0,0,0,1,0,0,0,2013_ALG,6.907755279,0,0.693147181,Presidential,14,1,1,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,18,3,0,14,11,5,0,0,2.67075,46.96,33.2099,43.41116,0.729,4042.92364,4.88124E+11,4.84451,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.25274,0,0,0,0,0,1,0,2014_ALG,3.912023005,0,0,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.282877,0,0,0,1,0,1,0,2014_ALG,4.007333185,0,0.693147181,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.291096,0,0,0,1,0,1,0,2014_ALG,4.605170186,0,1.098612289,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.307534,0,0,0,1,0,1,0,2014_ALG,6.907755279,0,1.386294361,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2014.347032,0,0,0,1,0,1,0,2014_ALG,4.605170186,0,1.609437912,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2014.379909,0,0,0,1,0,1,0,2014_ALG,4.248495242,0,1.791759469,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2014.379909,0,0,0,1,0,1,0,2014_ALG,3.912023005,0,1.945910149,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.86895,1,0,0,0,0,0,0,2014_ALG,4.605170186,1.098612289,2.079441542,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2014.86895,0,0,0,1,0,0,1,2014_ALG,3.912023005,0,2.197224577,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2014.871689,1,0,0,0,0,0,0,2014_ALG,4.605170186,0.693147181,2.302585093,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2014.993379,0,1,0,0,0,0,0,2014_ALG,3.912023005,0,2.397895273,Presidential,15,1,0,1,1,1,0,0,1,462,0,0,1,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,19,3,0,15,12,5,0,0,2.76067,44.78,30.48766,45.62657,0.736,4112.07602,4.94451E+11,5.54848,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2015.099772,0,0,0,1,0,0,0,2015_ALG,7.60090246,0,0,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.64956E+11,6.27024,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2015.23242,0,0,0,1,0,0,0,2015_ALG,6.907755279,0,0.693147181,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.64956E+11,6.27024,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2015.243379,0,0,0,1,0,0,0,2015_ALG,3.912023005,0,1.098612289,Presidential,16,1,4,1,1,1,0,0,1,462,0,0,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,20,3,0,16,13,5,0,0,2.68505,45.32,23.17178,50.78069,0.74,4177.88954,4.64956E+11,6.27024,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2017.419406,0,0,0,0,1,0,0,2017_ALG,4.605170186,3.465735903,0,Presidential,18,1,2,3,0,1,0,0,1,462,0,1,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,22,3,0,18,15,5,0,0,2.60167,46.39,22.63223,48.54374,0.745,4192.33769,4.78553E+11,5.92438,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2017.669406,0,0,0,0,0,0,1,2017_ALG,8.160232492,2.079441542,0.693147181,Presidential,18,1,2,3,0,1,0,0,1,462,0,1,0,7,6,1,1,0,0.278100014,0.123999996,0.614224136,0.590126216,0.759997606,0.41131705,22,3,0,18,15,5,0,0,2.60167,46.39,22.63223,48.54374,0.745,4192.33769,4.78553E+11,5.92438,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2019.226941,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,0,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.22968,0,0,0,1,0,1,0,2019_ALG,6.308098442,0,0.693147181,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2019.23242,0,0,0,1,0,1,0,2019_ALG,6.308098442,0,1.098612289,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.23516,0,0,0,1,0,1,0,2019_ALG,6.308098442,0,1.386294361,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.2379,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,1.609437912,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.243379,0,0,1,1,0,0,0,2019_ALG,4.605170186,0,1.791759469,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2019.25274,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,1.945910149,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.258219,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,2.079441542,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,1,2019.260959,0,0,0,1,0,1,0,2019_ALG,6.308098442,0,2.197224577,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.263699,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,2.302585093,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.271918,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.397895273,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.277397,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,2.48490665,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.282877,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,2.564949357,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.282877,0,0,0,1,0,1,0,2019_ALG,6.907755279,0.693147181,2.63905733,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.291096,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.708050201,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.302055,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.772588722,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.310274,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.833213344,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.313014,0,0,0,1,0,1,0,2019_ALG,6.308098442,0,2.890371758,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.329452,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.944438979,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.347032,0,0,0,1,0,1,0,2019_ALG,9.210340372,0,2.995732274,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.349772,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,3.044522438,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
Algeria,MENA,0,2019.352511,0,0,0,1,0,1,0,2019_ALG,8.9226583,0,3.091042453,Presidential,20,1,0,3,0,1,0,0,1,462,0,0,1,7,6,1,1,0,0,0,0.649350643,0.405572206,0.820342898,0.596415877,24,3,0,20,17,5,0,0,2.53593,46.37,22.71346,45.828,0.748,4115.39554,5.04395E+11,6.02105,1,1,1,1,1,0,3,0,3,0,0,0,0,0,0,0,1
