countryn,cow,vdem,year,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Finland,375,163,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,375,163,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1868,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1869,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1870,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1871,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1872,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1873,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1874,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1875,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1876,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1877,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1878,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1879,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1880,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1881,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1882,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1883,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1884,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1885,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1886,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1887,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1888,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1889,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1890,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1891,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1892,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1893,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1894,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1895,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1896,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1897,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1898,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1899,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1900,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1901,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1902,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1903,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1904,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1905,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1906,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1907,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1908,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1909,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1910,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1911,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1912,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1913,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1914,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1915,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1916,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Finland,375,163,1917,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Finland,375,163,1918,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Finland,375,163,1919,1,1,1,1,1,1,6,0,6,1,3,0,0,0,0,0,1
Finland,375,163,1920,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Finland,375,163,1921,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Finland,375,163,1922,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Finland,375,163,1923,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Finland,375,163,1924,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,0,1
Finland,375,163,1925,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,0,1
Finland,375,163,1926,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,0,1
Finland,375,163,1927,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Finland,375,163,1928,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1929,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Finland,375,163,1930,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Finland,375,163,1931,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1932,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1933,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1934,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1935,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1936,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Finland,375,163,1937,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1938,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1939,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1940,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1941,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1942,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1943,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1944,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1945,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1946,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1947,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1948,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,1,1
Finland,375,163,1949,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
Finland,375,163,1950,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1951,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1952,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1953,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1954,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1955,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1956,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1957,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1958,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1959,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1960,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1961,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1962,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1963,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1964,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1965,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1966,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1967,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1968,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1969,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1970,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1971,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1972,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1973,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1974,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1975,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1976,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1977,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1978,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1979,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1980,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1981,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1982,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1983,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1984,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1985,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1986,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1987,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1988,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1989,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1990,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1991,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1992,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1993,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1994,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1995,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,1996,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1997,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1998,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,1999,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2000,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2001,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2002,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2003,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,2004,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2005,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2006,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2007,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2008,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2009,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2010,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2011,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,2012,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2013,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2014,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2015,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,2016,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2017,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2018,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2019,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Finland,375,163,2020,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Finland,375,163,2021,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Sweden,380,5,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,380,5,1809,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1810,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1811,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1812,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1813,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1814,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1815,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1816,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1817,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1818,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1819,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1820,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1821,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1822,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1823,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1824,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1825,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1826,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1827,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1828,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1829,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1830,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1831,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1832,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1833,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1834,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1835,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1836,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1837,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1838,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1839,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1840,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1841,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1842,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1843,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1844,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1845,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1846,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1847,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1848,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1849,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1850,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1851,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1852,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1853,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1854,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1855,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1856,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1857,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1858,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1859,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1860,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1861,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1862,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1863,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1864,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1865,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1866,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1867,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1868,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1869,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1870,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1871,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1872,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1873,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1874,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1875,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1876,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1877,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1878,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1879,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1880,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1881,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1882,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1883,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1884,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1885,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1886,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1887,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1888,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1889,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1890,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1891,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1892,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1893,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1894,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1895,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1896,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1897,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1898,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1899,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1900,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1901,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1902,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1903,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1904,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1905,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1906,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1907,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1908,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
Sweden,380,5,1909,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1
