,year,y,country,aged_15plus_unemployment_rate_percent,at_least_basic_sanitation_overall_access_percent,arms_imports_us_inflation_adjusted,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,infant_mortality_rate_per_1000_births,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gdp_ppp_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,gdp_per_capita_yearly_growth
4747,2004-01-01,0.0,97,0.9366666666666666,50.8829,6666666.666666667,1.25555,86.04,10.39885,14.36559,77.7,0.396,425.12345,8011000000.0,7227632905.0,1.97347,1.511
4748,2005-01-01,0.0,97,0.96,52.12605,4833333.333333334,1.2262,85.79,10.69382,15.15656,70.2,0.413,456.59075,8465000000.0,8191617357.0,1.74306,3.466
4749,2006-01-01,0.0,97,0.9833333333333333,53.36362,3000000.0,0.9973099999999999,85.61,10.88942,15.03233,63.1,0.434,487.51899,9319000000.0,9221910810.0,1.73088,7.295
4750,2007-01-01,0.0,97,1.0066666666666666,54.59544,20000000.0,0.76842,85.46,13.67601,16.79882,56.8,0.45,511.69511,9906000000.0,10240210262.0,1.45315,3.348
4751,2008-01-01,0.0,97,1.03,55.82161,8000000.0,0.74798,85.34,11.27895,21.35491,51.5,0.461,553.83044,11330000000.0,11570573685.0,1.39202,11.07
4752,2009-01-01,0.0,97,1.0533333333333332,57.04214,11000000.0,0.72804,85.22,10.37323,21.02536,47.3,0.477,572.90215,12160000000.0,12395516837.0,1.39939,4.05
4753,2010-01-01,0.0,97,1.0766666666666667,58.25699,9000000.0,0.70869,85.08,10.74896,20.54287,43.8,0.492,599.20743,13150000000.0,13434142221.0,1.29052,5.013
4754,2011-01-01,0.0,97,1.0999999999999999,59.46618,7000000.0,0.69092,84.95,12.66601,20.91169,40.0,0.5,630.93222,14360000000.0,14807111467.0,1.16124,6.03
4755,2012-01-01,0.0,97,1.1233333333333333,60.66966,5000000.0,0.67305,84.79,12.00128,23.3161,37.1,0.508,668.79911,15650000000.0,15494153158.0,1.09072,5.748
4756,2013-01-01,0.0,97,1.1466666666666665,61.86753,15000000.0,0.65523,84.61,13.50007,24.44306,34.7,0.515,683.40166,16570000000.0,16403817111.0,1.08207,2.84
4757,2014-01-01,0.0,97,1.17,63.05801,14000000.0,0.63783,84.4,13.8764,23.24034,32.7,0.521,707.73677,16570000000.0,18482373132.0,1.13441,5.289
4758,2015-01-01,0.0,97,6.5666666666666655,64.23988,27000000.0,0.62013,84.35,13.23909,24.25263,31.1,0.526,751.07739,16570000000.0,20125996971.0,1.25258,5.289
4759,2016-01-01,0.0,97,11.963333333333331,65.41229,17500000.0,0.60177,84.28,15.4303,26.10827,31.1,0.527,775.47569,16570000000.0,21362640340.0,1.28266,5.289
4760,2017-01-01,0.0,97,17.36,66.57384,8000000.0,0.58446,84.24,20.52839,23.83503,31.1,0.535,785.30463,16570000000.0,22919984687.0,1.26467,5.289
4761,2018-01-01,0.0,97,15.11,67.72337,3000000.0,0.56785,84.18,21.1006,21.17549,31.1,0.54,830.42934,16570000000.0,25363671691.0,1.25174,5.289
4762,2019-01-01,0.0,97,15.3,68.85992,1000000.0,0.55152,84.08,21.80877,23.18998,31.1,0.543,885.59961,16570000000.0,28331119619.0,1.23965,5.289
4763,2020-01-01,0.0,97,15.3,68.83344,1000000.0,0.55152,84.08,19.03029,24.52614,31.1,0.543,834.38962,16570000000.0,28017027087.0,1.39999,5.289
4764,1970-01-01,0.0,98,19.4,20.59194,598000000.0,1.19722,50.41,16.34076,19.74878,94.7,0.331,877.94522,21100000000.0,38661069480.0,4.95401,-6.861
4765,1971-01-01,0.0,98,19.4,20.59194,87000000.0,1.19722,50.41,15.63755,19.74878,94.0,0.331,871.01449,22550000000.0,38661069480.0,4.60337,3.932
4766,1972-01-01,0.0,98,19.4,20.59194,69000000.0,1.19722,50.41,16.01897,19.74878,93.4,0.331,802.06163,22080000000.0,38661069480.0,4.19175,-4.9
4767,1973-01-01,0.0,98,19.4,20.59194,23000000.0,1.19722,50.41,14.84834,19.74878,92.7,0.331,782.60845,20210000000.0,38661069480.0,3.16212,-11.19
4768,1974-01-01,0.0,98,19.4,20.59194,3000000.0,1.19722,50.41,12.70947,19.74878,92.0,0.331,845.17293,22250000000.0,38661069480.0,2.56784,6.804
4769,1975-01-01,0.0,98,19.4,20.59194,10666666.666666668,1.19722,50.41,12.0936,19.74878,91.3,0.331,947.05162,25080000000.0,38661069480.0,2.25108,9.288
4770,1976-01-01,0.0,98,19.4,20.59194,18333333.333333336,1.19722,50.41,11.22361,19.74878,90.6,0.331,1069.35066,29690000000.0,38661069480.0,2.66667,14.73
4771,1977-01-01,0.0,98,19.4,20.59194,26000000.0,1.19722,50.41,9.375,15.56756,89.8,0.331,1098.94429,34180000000.0,38661069480.0,2.6156,11.6
4772,1978-01-01,0.0,98,19.4,20.59194,208000000.0,1.19722,50.41,7.91995,13.77029,89.1,0.331,999.7603,33530000000.0,38661069480.0,2.04069,-4.935
4773,1979-01-01,0.0,98,18.16,20.59194,4000000.0,1.19722,50.41,9.95599,14.24064,88.5,0.331,918.03517,29890000000.0,38661069480.0,2.59315,-13.66
4774,1980-01-01,0.0,98,16.919999999999998,20.59194,3000000.0,1.19722,50.41,10.58111,14.66297,87.9,0.331,900.84421,30080000000.0,38661069480.0,2.3027,-2.611
4775,1981-01-01,0.0,98,15.68,20.59194,204000000.0,1.19722,50.41,9.61913,19.31147,87.3,0.331,935.19632,30720000000.0,38661069480.0,1.78181,-1.22
4776,1982-01-01,0.0,98,14.44,20.59194,90000000.0,1.19722,50.41,9.93506,18.86123,86.7,0.331,957.44732,34620000000.0,38661069480.0,2.44048,8.97
4777,1983-01-01,0.0,98,13.2,20.59194,25000000.0,1.19722,50.41,10.59799,14.75344,86.1,0.331,944.7525,34200000000.0,38661069480.0,3.26869,-4.422
4778,1984-01-01,0.0,98,12.649999999999999,20.59194,106000000.0,1.19722,50.41,8.45832,8.54078,85.4,0.331,868.81504,32330000000.0,38661069480.0,4.08452,-8.346
4779,1985-01-01,0.0,98,12.1,20.59194,65000000.0,1.19722,50.41,5.74666,9.4923,84.6,0.331,789.68753,29970000000.0,38661069480.0,3.3997,-9.918
4780,1986-01-01,0.0,98,13.11,20.59194,9000000.0,1.19722,50.41,4.74029,14.36951,83.8,0.331,808.83095,31020000000.0,38661069480.0,3.22725,0.8696
4781,1987-01-01,0.0,98,13.18681818181818,20.59194,122000000.0,1.19722,50.41,5.52233,15.08682,82.8,0.331,899.02471,31740000000.0,38661069480.0,2.55271,-0.06709
4782,1988-01-01,0.0,98,13.263636363636364,20.59194,77000000.0,1.19722,50.41,3.79551,4.32924,81.9,0.331,872.88204,32170000000.0,38661069480.0,3.55197,-0.889
4783,1989-01-01,0.0,98,13.340454545454545,20.59194,16000000.0,1.19722,50.41,5.34138,5.19014,80.9,0.331,926.66503,34670000000.0,38661069480.0,4.182645,5.356
4784,1990-01-01,0.0,98,13.417272727272726,20.59194,3000000.0,1.19722,50.41,4.02139,11.19658,79.9,0.331,853.70172,31680000000.0,38661069480.0,4.81332,-10.74
4785,1991-01-01,0.0,98,13.49409090909091,20.59194,46000000.0,1.14202,50.7,3.33503,16.11124,78.9,0.336,894.40188,33720000000.0,40165423838.0,4.9923,3.809
4786,1992-01-01,0.0,98,13.57090909090909,20.59194,6000000.0,1.3727,51.01,5.24608,19.0474,77.9,0.344,928.87308,35380000000.0,44856266684.0,4.38936,2.286
4787,1993-01-01,0.0,98,13.647727272727273,20.59194,5000000.0,1.30835,51.34,4.23038,21.70873,76.9,0.352,946.36153,36390000000.0,49276571895.0,4.92112,0.1876
4788,1994-01-01,0.0,98,13.724545454545455,20.59194,4000000.0,1.24943,51.68,4.69056,17.39043,75.8,0.358,931.14563,37080000000.0,52305373710.0,3.89784,-0.7649
4789,1995-01-01,0.0,98,13.801363636363636,20.59194,3000000.0,1.94796,52.03,4.96947,14.12363,74.7,0.366,961.20887,38170000000.0,56877257609.0,1.66798,0.3174
4790,1996-01-01,0.0,98,13.878181818181819,20.59194,27000000.0,1.46646,52.36,6.1603,12.47306,73.6,0.374,991.24745,40120000000.0,63068930402.0,1.26931,2.42
4791,1997-01-01,0.0,98,13.955,20.59194,63000000.0,1.3029,52.23,5.34363,15.77055,72.3,0.384,1066.79054,44080000000.0,71725971102.0,0.9543,7.08
4792,1998-01-01,0.0,98,14.031818181818181,20.59194,49500000.0,1.47425,52.11,6.70209,17.94907,70.9,0.39,1082.8285,46550000000.0,75413067063.0,2.37966,2.966
4793,1999-01-01,0.0,98,14.108636363636364,20.59194,36000000.0,1.44043,51.99,7.77941,16.81063,69.4,0.396,1086.16588,49930000000.0,78049031477.0,4.00979,4.616
4794,2000-01-01,0.0,98,14.185454545454546,20.59194,71000000.0,1.53247,51.88,15.98456,24.88803,67.8,0.403,1123.55273,54520000000.0,84192825474.0,4.79142,6.587
4795,2001-01-01,0.0,98,14.262272727272727,20.60757,106000000.0,1.55217,51.8,10.90846,24.38937,66.2,0.409,1163.75337,57580000000.0,92898613575.0,2.94404,3.157
4796,2002-01-01,0.0,98,14.33909090909091,20.6232,49000000.0,1.51439,51.73,11.92296,25.61929,64.6,0.415,1199.69929,60760000000.0,99423245038.0,3.2738,3.115
4797,2003-01-01,0.0,98,14.415909090909091,20.63883,204000000.0,1.36411,51.66,12.77755,26.22331,63.0,0.422,1239.99982,64780000000.0,108000000000.0,2.25618,4.221
4798,2004-01-01,0.0,98,14.492727272727274,20.65446,293000000.0,1.40636,51.57,14.45393,28.04905,61.4,0.43,1267.82051,67850000000.0,116000000000.0,5.78262,2.326
4799,2005-01-01,0.0,98,14.569545454545455,21.85176,132000000.0,1.39519,51.45,14.61406,28.46359,59.9,0.437,1302.55306,73510000000.0,127000000000.0,4.39231,5.792
4800,2006-01-01,0.0,98,14.646363636363636,23.04947,69000000.0,1.3880949999999999,51.31,15.29282,29.03854,58.5,0.443,1349.62157,79980000000.0,139000000000.0,4.60027,6.153
4801,2007-01-01,0.0,98,14.72318181818182,24.3296,33000000.0,1.381,51.14,17.1221,27.03019,57.1,0.45,1388.20565,86740000000.0,152000000000.0,5.28805,5.745
4802,2008-01-01,0.0,98,14.8,25.6176,128000000.0,1.35184,50.93,20.53112,26.22177,55.8,0.461,1402.90812,89360000000.0,159000000000.0,4.97893,0.431
4803,2009-01-01,0.0,98,13.0,26.92019,89000000.0,1.3203,50.71,21.766,27.64458,54.5,0.468,1328.22652,93250000000.0,159000000000.0,5.45393,2.505
4804,2010-01-01,0.0,98,15.22,28.23805,182000000.0,1.29019,50.48,20.35443,25.25806,53.3,0.469,1344.17129,94850000000.0,160000000000.0,4.987595,-0.06924
4805,2011-01-01,0.0,98,17.44,29.57155,173000000.0,2.62224,50.28,15.74121,21.68837,52.2,0.474,1423.37913,116000000000.0,158000000000.0,4.52126,20.57
4806,2012-01-01,0.0,98,17.44,30.92076,95000000.0,2.55294,50.11,12.07009,24.59938,51.1,0.486,1314.22025,112000000000.0,130000000000.0,4.054925,-5.456
4807,2013-01-01,0.0,98,17.44,32.28639,130000000.0,2.48368,50.0,11.68602,26.65782,49.9,0.494,1308.15359,115000000000.0,133000000000.0,3.58859,0.7331
4808,2014-01-01,0.0,98,17.44,33.66852,61000000.0,2.41544,49.92,0.67001,34.84552,48.8,0.499,1336.50178,115000000000.0,165000000000.0,3.122255,0.07201
4809,2015-01-01,0.0,98,17.44,35.06824,124000000.0,2.34876,49.82,0.73037,37.05885,47.6,0.504,1329.63596,115000000000.0,169000000000.0,2.65592,1.975
4810,2016-01-01,0.0,98,17.44,36.48563,109000000.0,1.07465,49.75,0.71299,35.5338,47.6,0.507,1343.13439,115000000000.0,186000000000.0,2.65023,3.361
4811,2017-01-01,0.0,98,17.44,36.57503,68000000.0,1.04281,49.69,0.66436,39.54908,47.6,0.509,1320.6461,115000000000.0,180000000000.0,3.50717,2.529
4812,2018-01-01,0.0,98,17.44,36.6727,34000000.0,1.01675,49.71,0.61117,36.71006,47.6,0.506,1254.85907,115000000000.0,176000000000.0,1.78346,2.802
4813,2019-01-01,0.0,98,17.44,36.77826,18000000.0,0.98653,49.74,0.63057,35.80424,47.6,0.51,1198.51787,115000000000.0,175000000000.0,1.64462,1.681
4814,2020-01-01,0.0,98,17.44,36.89208,18000000.0,0.98653,49.74,0.43577,31.92745,47.6,0.51,1127.72434,115000000000.0,169000000000.0,1.13173,1.681
4815,1970-01-01,0.0,99,5.65,37.47145,12000000.0,0.88268,55.43,16.09353,9.54329,121.7,0.376,1091.54584,8137000000.0,11374935083.0,3.43113,5.397
4816,1971-01-01,0.0,99,5.65,37.47145,12000000.0,0.88268,55.43,15.32768,10.18539,119.8,0.376,1057.71037,8142000000.0,11374935083.0,3.43113,-3.129
4817,1972-01-01,0.0,99,5.65,37.47145,6500000.0,0.88268,55.43,18.13599,10.33561,117.5,0.376,1091.55219,8686000000.0,11374935083.0,3.43113,3.264
4818,1973-01-01,0.0,99,5.65,37.47145,1000000.0,0.88268,55.43,16.85762,10.74448,114.7,0.376,1000.12818,8215000000.0,11374935083.0,3.43113,-8.393
4819,1974-01-01,0.0,99,5.65,37.47145,17000000.0,0.88268,55.43,25.29462,12.18611,111.5,0.376,1012.49631,8560000000.0,11374935083.0,3.43113,1.089
4820,1975-01-01,0.0,99,5.65,37.47145,15500000.0,0.88268,55.43,21.54883,11.17996,108.0,0.376,1059.49607,9247000000.0,11374935083.0,3.43113,5.01
4821,1976-01-01,0.0,99,5.65,37.47145,14000000.0,0.88268,55.43,21.47575,10.33195,104.3,0.376,1124.90847,10110000000.0,11374935083.0,3.43113,6.543
4822,1977-01-01,0.0,99,5.65,37.47145,41000000.0,0.88268,55.43,25.61552,9.94825,100.7,0.376,1068.50254,9777000000.0,11374935083.0,3.43113,-5.652
4823,1978-01-01,0.0,99,5.65,37.47145,20000000.0,0.88268,55.43,17.89055,10.47558,97.3,0.376,1002.04624,9323000000.0,11374935083.0,3.43113,-6.875
4824,1979-01-01,0.0,99,5.65,37.47145,29000000.0,0.88268,55.43,18.84248,11.27638,94.3,0.376,1046.10945,9906000000.0,11374935083.0,3.43113,3.736
4825,1980-01-01,0.0,99,5.65,37.47145,21666666.666666668,0.88268,55.43,16.1096,11.9963,91.7,0.376,1059.75161,9522000000.0,11374935083.0,2.75527,-6.271
4826,1981-01-01,0.0,99,5.65,37.47145,14333333.333333334,0.88268,55.43,21.3486,12.73375,89.5,0.376,1084.10858,9404000000.0,11374935083.0,2.73441,-3.822
4827,1982-01-01,0.0,99,5.65,37.47145,7000000.0,0.88268,55.43,19.61809,16.83717,87.4,0.376,1137.40627,10790000000.0,11374935083.0,2.34951,11.65
4828,1983-01-01,0.0,99,5.65,37.47145,38000000.0,0.88268,55.43,23.72997,16.9801,85.4,0.376,1041.47952,11040000000.0,11374935083.0,2.54588,-0.5965
4829,1984-01-01,0.0,99,5.65,37.47145,4000000.0,0.88268,55.43,22.89261,16.47088,83.2,0.376,1050.07737,10510000000.0,11374935083.0,2.40795,-7.534
4830,1985-01-01,0.0,99,5.65,37.47145,9000000.0,0.88268,55.43,18.73446,15.26862,80.8,0.376,1053.88792,10890000000.0,11374935083.0,2.19286,0.6376
4831,1986-01-01,0.0,99,5.65,37.47145,14000000.0,0.88268,55.43,16.56096,11.0797,78.1,0.376,1054.36529,11400000000.0,11374935083.0,2.04004,1.665
4832,1987-01-01,0.0,99,5.65,37.47145,18000000.0,0.88268,55.43,14.32744,12.4189,75.5,0.376,1086.90932,11860000000.0,11374935083.0,1.98119,0.9616
4833,1988-01-01,0.0,99,5.65,37.47145,15571428.57142857,0.88268,55.43,15.02512,13.87615,73.2,0.376,1045.95462,12470000000.0,11374935083.0,2.11178,1.98
4834,1989-01-01,0.0,99,5.65,37.47145,13142857.142857142,0.88268,55.43,16.38393,13.63512,71.5,0.376,1055.22335,12260000000.0,11374935083.0,2.0277,-4.607
4835,1990-01-01,0.0,99,5.65,37.47145,10714285.714285715,0.88268,55.43,17.0561,14.59726,70.3,0.376,1016.34462,12820000000.0,11374935083.0,1.63347,1.479
4836,1991-01-01,0.0,99,5.65,37.47145,8285714.285714285,0.85515,55.3,15.51573,14.69274,69.7,0.377,1012.54422,12780000000.0,12069468555.0,1.54706,-3.27
4837,1992-01-01,0.0,99,5.65,37.47145,5857142.857142856,0.82851,55.19,14.98907,15.33942,69.6,0.377,995.79164,13080000000.0,12633426571.0,1.444,-0.641
4838,1993-01-01,0.0,99,5.65,37.47145,3428571.428571429,0.80284,55.05,13.55401,14.65964,69.9,0.377,980.30093,12810000000.0,12990497628.0,1.6683,-4.864
4839,1994-01-01,0.0,99,5.65,37.47145,1000000.0,0.60527,54.89,21.22144,17.13999,70.3,0.376,952.69996,13190000000.0,13230411720.0,1.34762,0.1106
4840,1995-01-01,0.0,99,5.65,37.47145,6000000.0,0.72949,54.59,20.65686,15.29954,70.8,0.378,978.31075,13880000000.0,14301467595.0,1.3101,2.321
4841,1996-01-01,0.0,99,5.65,37.47145,6900000.0,0.71031,54.43,18.08417,16.39048,71.2,0.379,973.13233,14560000000.0,15061030135.0,1.24392,2.208
4842,1997-01-01,0.0,99,5.65,37.47145,7800000.0,0.68974,54.2,18.33293,15.84806,71.2,0.38,978.82845,15260000000.0,15784264398.0,1.19691,2.194
4843,1998-01-01,0.0,99,5.65,37.47145,8700000.0,0.6581,53.87,18.58497,18.74498,70.9,0.382,1012.51254,16100000000.0,16960502082.0,1.17914,2.915
4844,1999-01-01,0.0,99,5.65,37.47145,9600000.0,0.64073,53.53,19.00426,22.0106,70.0,0.385,1051.28413,16900000000.0,18185372797.0,1.20213,2.349
4845,2000-01-01,0.0,99,5.65,37.47145,10500000.0,0.56495,53.27,17.76415,22.37323,68.5,0.39,1066.62164,17870000000.0,19294405937.0,1.04836,3.06
4846,2001-01-01,0.0,99,5.65,38.41744,11400000.0,0.55746,53.11,17.70068,25.57021,66.4,0.405,1086.17631,18720000000.0,20633078561.0,1.11567,2.021
4847,2002-01-01,0.0,99,5.65,39.32335,12300000.0,0.52881,53.03,19.61688,23.115,63.9,0.41,1060.75355,18940000000.0,20918320965.0,1.10124,-1.452
4848,2003-01-01,0.0,99,6.745,40.28634,13200000.0,0.62973,52.86,18.21803,23.92627,61.3,0.418,1092.7014,20230000000.0,22586159586.0,1.11544,3.966
4849,2004-01-01,0.0,99,7.84,41.29098,14100000.0,0.59289,52.71,19.10166,23.63367,58.8,0.426,1115.02584,21460000000.0,24315109267.0,1.05782,3.218
4850,2005-01-01,0.0,99,8.934999999999999,42.29154,15000000.0,0.60879,52.59,19.80664,24.57288,56.3,0.434,1133.71699,22660000000.0,26174958480.0,1.1286,2.775
4851,2006-01-01,0.0,99,10.03,43.2886,9000000.0,0.59259,52.6,19.25208,22.41683,54.0,0.438,1130.36397,23220000000.0,27671024273.0,1.25386,-0.2868
4852,2007-01-01,0.0,99,10.096,44.2816,12000000.0,0.58242,52.0,20.55439,24.61841,51.9,0.447,1132.00668,24370000000.0,29221885022.0,1.34963,2.166
4853,2008-01-01,0.0,99,10.161999999999999,45.27039,6000000.0,0.57247,51.39,20.8463,26.22671,50.0,0.457,1142.86689,25260000000.0,30968944043.0,1.27949,0.9339
4854,2009-01-01,0.0,99,10.228,46.25445,4000000.0,0.55134,50.78,19.39387,20.39749,48.3,0.461,1142.86595,25810000000.0,31816175471.0,1.32214,-0.5323
4855,2010-01-01,0.0,99,10.293999999999999,47.23429,4000000.0,0.54171,50.15,19.98124,20.08695,46.7,0.468,1149.64647,26920000000.0,33320152008.0,1.2071,1.537
4856,2011-01-01,0.0,99,10.36,48.20938,16000000.0,0.53227,49.55,21.30355,21.00034,45.3,0.471,1133.19334,27620000000.0,34243503559.0,1.28751,-0.06564
4857,2012-01-01,0.0,99,9.459999999999999,49.17925,10500000.0,0.52326,48.95,22.47437,24.6241,44.1,0.487,1146.17806,28500000000.0,36087281194.0,1.10326,0.5026
4858,2013-01-01,0.0,99,8.559999999999999,50.14405,5000000.0,0.51421,48.34,22.34974,24.06635,43.1,0.494,1141.42689,29570000000.0,37152209717.0,1.24861,1.081
4859,2014-01-01,0.0,99,7.66,51.10361,7000000.0,0.50518,47.72,21.7783,25.88079,42.3,0.499,1178.91289,29570000000.0,39358806272.0,1.21337,1.588
4860,2015-01-01,0.0,99,6.76,52.0599,16000000.0,0.49618,47.11,22.67719,25.83331,41.7,0.506,1219.24942,29570000000.0,42363282419.0,1.2091,1.833
4861,2016-01-01,0.0,99,4.46,53.01225,40000000.0,0.48191,47.13,21.56086,25.36167,41.7,0.509,1260.84806,29570000000.0,44911708617.0,1.6021,2.132
4862,2017-01-01,0.0,99,3.69,53.96076,47000000.0,0.47789,47.13,21.93008,29.81557,41.7,0.512,1316.84469,29570000000.0,48020557392.0,1.47106,2.111
4863,2018-01-01,0.0,99,3.275,54.9045,12000000.0,0.45405,47.13,22.94909,32.64794,41.7,0.516,1360.23928,29570000000.0,52332664236.0,1.65824,2.146
4864,2019-01-01,0.0,99,2.86,55.84328,42000000.0,0.45012,47.14,24.31027,31.93355,41.7,0.512,1381.60179,29570000000.0,55491464091.0,1.51348,2.158
4865,2020-01-01,0.0,99,2.86,56.77646,22000000.0,0.45012,47.14,20.59958,30.50831,41.7,0.512,1364.83824,29570000000.0,57227142319.0,1.61472,2.158
4866,1970-01-01,0.0,100,6.06,100.0,92000000.0,3.64864,66.72,126.02691,38.17631,22.0,0.721,6992.62787,21150000000.0,71853496891.0,5.39908,12.14
4867,1971-01-01,0.0,100,4.8,100.0,165000000.0,3.64864,66.72,119.46348,40.0886,21.0,0.721,7717.84111,23730000000.0,71853496891.0,5.6417,10.16
4868,1972-01-01,0.0,100,4.7,100.0,177000000.0,3.64864,66.72,106.7391,40.86458,19.6,0.721,8585.01991,26980000000.0,71853496891.0,5.08581,11.59
4869,1973-01-01,0.0,100,4.51,100.0,99000000.0,3.64864,66.72,118.3366,38.91262,17.8,0.721,9319.4669,30020000000.0,71853496891.0,4.70463,9.243
4870,1974-01-01,0.0,100,3.97,100.0,295000000.0,3.64864,66.72,149.47161,44.49865,16.0,0.721,9726.37989,31860000000.0,71853496891.0,4.29417,4.373
4871,1975-01-01,0.0,100,4.55,100.0,255000000.0,3.64864,66.72,137.1215,38.80775,14.3,0.721,9967.04042,32870000000.0,71853496891.0,4.64926,1.659
4872,1976-01-01,0.0,100,4.48,100.0,254000000.0,3.64864,66.72,149.48078,39.59636,13.0,0.721,10564.95664,35210000000.0,71853496891.0,5.04436,5.732
4873,1977-01-01,0.0,100,3.93,100.0,171000000.0,3.64864,66.72,162.75897,35.24142,12.3,0.721,11133.58676,37880000000.0,71853496891.0,5.67716,6.388
4874,1978-01-01,0.0,100,2.26,100.0,50000000.0,3.64864,66.72,165.43839,37.86033,12.3,0.721,11855.19451,41100000000.0,71853496891.0,5.19524,7.27
4875,1979-01-01,0.0,100,2.12,100.0,338000000.0,3.64864,66.72,184.67731,42.11681,12.3,0.721,12824.93313,45040000000.0,71853496891.0,4.65202,8.147
4876,1980-01-01,0.0,100,1.8,100.0,410000000.0,3.64864,66.72,202.00622,45.02814,12.0,0.721,13943.83865,49650000000.0,71853496891.0,4.63686,8.451
4877,1981-01-01,0.0,100,1.65,100.0,167000000.0,3.64864,66.72,198.18266,44.78321,11.4,0.721,14726.71319,53080000000.0,71853496891.0,4.74136,4.804
4878,1982-01-01,0.0,100,1.5,100.0,176000000.0,3.64864,66.72,185.35249,46.27029,10.7,0.721,15095.39408,55740000000.0,71853496891.0,4.65119,2.624
4879,1983-01-01,0.0,100,1.69,100.0,245000000.0,3.64864,66.72,166.86557,46.45068,10.0,0.721,16175.29868,61260000000.0,71853496891.0,4.07147,7.23
4880,1984-01-01,0.0,100,2.69,100.0,83000000.0,3.64864,66.72,156.46411,46.92766,9.4,0.721,17267.98581,66810000000.0,71853496891.0,4.69882,6.433
4881,1985-01-01,0.0,100,4.27,100.0,123000000.0,3.64864,66.72,152.22231,41.09924,8.8,0.721,17136.99905,67280000000.0,71853496891.0,5.65661,-1.59
4882,1986-01-01,0.0,100,6.84,100.0,75000000.0,3.64864,66.72,148.73095,36.55811,8.4,0.721,17383.54457,70260000000.0,71853496891.0,5.44251,2.231
4883,1987-01-01,0.0,100,5.0,100.0,277000000.0,3.64864,66.72,164.00334,36.51939,7.9,0.721,18973.09978,77630000000.0,71853496891.0,4.87061,8.293
4884,1988-01-01,0.0,100,3.55,100.0,543000000.0,3.64864,66.72,184.71411,33.40826,7.4,0.721,20581.19439,86270000000.0,71853496891.0,4.54787,8.914
4885,1989-01-01,0.0,100,2.35,100.0,234000000.0,3.64864,66.72,179.29569,34.06069,6.7,0.721,22016.04226,94370000000.0,71853496891.0,4.4929,7.026
4886,1990-01-01,0.0,100,2.265,100.0,523000000.0,3.64864,66.72,177.19254,35.65311,6.2,0.721,23255.98397,102000000000.0,71853496891.0,4.63214,5.26
4887,1991-01-01,0.0,100,2.18,100.0,371000000.0,3.52034,67.23,168.54619,33.97994,5.5,0.731,24115.40521,108000000000.0,78847345411.0,4.44836,3.634
4888,1992-01-01,0.0,100,3.09,100.0,111000000.0,3.39987,67.68,161.72595,35.5157,5.0,0.742,24955.49084,115000000000.0,87369920689.0,4.47137,3.278
4889,1993-01-01,0.0,100,3.07,100.0,170000000.0,3.31152,68.14,161.65052,37.20205,4.6,0.753,27121.21586,130000000000.0,97530188129.0,4.09176,9.165
4890,1994-01-01,0.0,100,3.03,100.0,182000000.0,3.19045,68.64,166.19336,32.91206,4.3,0.764,29200.61484,145000000000.0,113000000000.0,3.79144,8.37
4891,1995-01-01,0.0,100,3.3,100.0,305000000.0,3.58423,69.19,181.12094,33.88131,4.1,0.774,30366.68618,156000000000.0,125000000000.0,4.1788,5.086
4892,1996-01-01,0.0,100,3.57,100.0,171000000.0,3.42672,69.73,175.64311,35.04012,3.9,0.783,31335.67934,167000000000.0,134000000000.0,4.25331,3.706
4893,1997-01-01,0.0,100,2.5,100.0,624000000.0,8.95309,70.17,169.29689,38.1698,3.8,0.794,32822.09097,179000000000.0,152000000000.0,4.45004,4.962
4894,1998-01-01,0.0,100,3.41,100.0,813000000.0,8.67445,70.16,166.78757,31.49004,3.6,0.799,31029.28148,175000000000.0,150000000000.0,5.21105,-4.777
4895,1999-01-01,0.0,100,4.85,100.0,313000000.0,8.59303,70.38,176.74501,32.69148,3.4,0.81,32544.28107,191000000000.0,160000000000.0,5.20735,6.463
4896,2000-01-01,0.0,100,3.7,100.0,798000000.0,7.79849,70.6,188.35089,35.17404,3.1,0.821,34876.66603,211000000000.0,175000000000.0,4.51889,8.398
4897,2001-01-01,0.0,100,3.76,100.0,255000000.0,6.92902,70.9,182.89418,27.60943,2.9,0.825,33585.57781,203000000000.0,177000000000.0,4.82625,-5.224
4898,2002-01-01,0.0,100,5.65,100.0,236000000.0,7.03686,70.23,184.08612,25.07361,2.6,0.833,34583.25691,212000000000.0,185000000000.0,4.92499,3.186
